age,workclass,education,education_years,marital_status,occupation,relationship,race,sex,hours_week,country,permit,stress
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,,Female,40,United-States,D,1
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,A,1
22,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,,Female,40,United-States,M,0
20,Private,Some-college,10,Never-married,Other-service,Own-child,,Male,16,United-States,A,0
44,Federal-gov,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,,Male,40,United-States,B,0
43,Private,9th,5,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,D,0
42,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,,Female,45,United-States,B,0
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,,Male,50,United-States,D,1
41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,0
64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,5,United-States,A,0
25,Private,Some-college,10,Separated,Priv-house-serv,Other-relative,,Female,30,El-Salvador,M,0
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,0
70,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,3,United-States,C,0
52,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,,Male,60,Canada,B,1
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,1
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,55,United-States,D,0
20,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,40,United-States,C,0
34,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,B,0
55,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
41,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,,Female,25,United-States,A,0
38,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,40,United-States,C,0
28,Private,11th,7,Divorced,Other-service,Own-child,,Male,40,United-States,M,0
59,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,,Male,50,United-States,A,0
30,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,Black,Male,40,United-States,B,0
68,Private,HS-grad,9,Widowed,Other-service,Not-in-family,,Female,24,United-States,C,0
21,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,,Female,8,United-States,A,0
54,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,,Male,56,United-States,D,1
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,,Female,40,United-States,B,1
21,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,40,United-States,C,0
38,Private,HS-grad,9,Divorced,Other-service,Unmarried,,Female,40,United-States,B,0
37,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,United-States,C,1
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,United-States,M,0
27,Self-emp-inc,HS-grad,9,Separated,Adm-clerical,Not-in-family,,Male,38,United-States,C,0
22,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,40,United-States,B,0
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,,Female,40,United-States,C,0
35,Private,HS-grad,9,Divorced,Transport-moving,Own-child,,Male,35,United-States,B,0
59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,50,United-States,M,1
49,Private,HS-grad,9,Divorced,Sales,Unmarried,,Female,35,United-States,A,0
58,Federal-gov,Some-college,10,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,M,0
55,,7th-8th,4,Married-civ-spouse,,Husband,,Male,40,,D,0
19,Private,Some-college,10,Never-married,Sales,Own-child,,Male,20,United-States,A,0
30,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,17,Taiwan,A,0
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,84,United-States,A,0
45,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,,Male,38,Mexico,D,0
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,65,United-States,A,0
17,Private,10th,6,Never-married,Sales,Own-child,,Female,15,United-States,B,0
23,,9th,5,Divorced,,Not-in-family,,Female,35,United-States,B,0
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,40,Jamaica,D,0
51,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,63,United-States,C,0
24,Private,HS-grad,9,Never-married,Sales,Not-in-family,,Male,40,United-States,C,0
17,Private,10th,6,Never-married,Other-service,Own-child,,Female,15,United-States,M,0
45,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,,Female,40,,D,1
67,Private,Some-college,10,Divorced,Sales,Unmarried,Black,Female,41,United-States,D,0
44,,10th,6,Married-civ-spouse,,Husband,,Male,40,United-States,D,0
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,,Male,40,United-States,A,0
40,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,C,1
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,,Male,75,United-States,M,0
50,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,C,0
57,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,,Male,15,United-States,B,0
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,,Female,10,United-States,M,0
24,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,50,United-States,M,0
52,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,,Female,40,United-States,M,0
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,United-States,M,0
50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,B,1
40,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,40,United-States,A,0
39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,,Female,40,United-States,A,0
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,20,United-States,C,0
51,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,,Female,40,United-States,B,0
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,48,United-States,A,1
33,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,19,India,D,0
18,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,20,United-States,M,0
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,,Female,40,United-States,M,0
55,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,United-States,A,1
24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,C,0
59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,55,United-States,A,0
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,40,United-States,A,0
35,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,,Male,40,United-States,C,0
31,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,,Male,40,United-States,M,0
33,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,40,United-States,B,0
26,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,C,0
40,Federal-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,,Male,40,United-States,M,0
65,Private,11th,7,Widowed,Other-service,Other-relative,,Female,20,United-States,D,0
56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,Male,35,,D,0
23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,,Female,50,United-States,M,0
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,46,United-States,B,0
18,Private,11th,7,Never-married,Sales,Other-relative,Black,Female,24,United-States,D,0
21,Private,Some-college,10,Never-married,Other-service,Own-child,,Female,20,United-States,D,0
47,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,B,1
35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,Germany,D,0
21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,D,0
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,0
20,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,,Female,36,,M,0
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
21,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,32,United-States,D,0
26,Self-emp-inc,Bachelors,13,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,D,0
39,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,40,United-States,B,0
61,Private,HS-grad,9,Widowed,Other-service,Not-in-family,,Female,35,United-States,C,0
20,Private,11th,7,Never-married,Handlers-cleaners,Other-relative,,Male,40,Guatemala,A,0
70,,HS-grad,9,Widowed,,Not-in-family,,Female,12,United-States,M,0
61,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,,Female,70,United-States,C,0
38,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
61,Private,11th,7,Divorced,Sales,Unmarried,,Female,36,United-States,C,0
58,Private,HS-grad,9,Widowed,Other-service,Not-in-family,,Female,35,United-States,M,1
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,,Male,35,United-States,A,0
33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Male,40,United-States,A,0
22,,Some-college,10,Never-married,,Not-in-family,,Male,40,United-States,A,0
77,,HS-grad,9,Married-civ-spouse,,Husband,,Male,15,United-States,A,0
19,Private,Some-college,10,Never-married,Transport-moving,Own-child,,Male,40,United-States,B,0
64,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,40,United-States,C,0
49,Self-emp-inc,Masters,14,Married-civ-spouse,Other-service,Husband,,Male,40,United-States,M,1
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,Laos,M,0
20,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,,Female,20,United-States,C,0
55,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,,Male,18,United-States,A,0
37,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,,Female,60,United-States,M,1
36,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,,Female,45,United-States,B,0
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,0
27,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,32,United-States,M,0
25,Private,Assoc-acdm,12,Never-married,Sales,Own-child,,Male,43,United-States,A,0
33,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,,Male,45,United-States,B,0
23,Private,Some-college,10,Never-married,Transport-moving,Own-child,,Male,60,United-States,M,0
18,Private,Some-college,10,Never-married,Other-service,Own-child,,Male,25,,B,0
29,Federal-gov,Some-college,10,Never-married,Sales,Not-in-family,,Female,40,United-States,D,1
61,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,Philippines,D,1
56,Local-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,,Female,40,United-States,C,0
33,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,40,,A,0
17,Private,9th,5,Never-married,Sales,Not-in-family,,Male,6,United-States,A,0
37,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,,D,0
49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,50,Mexico,M,0
30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,,Female,40,United-States,M,0
38,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,Mexico,C,0
28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,,Female,40,United-States,A,0
44,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Male,65,United-States,M,0
36,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,,Female,40,United-States,A,0
50,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,40,United-States,D,1
20,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,,Female,40,Germany,B,0
56,Private,Some-college,10,Widowed,Craft-repair,Unmarried,,Female,38,United-States,C,0
24,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,,Female,40,United-States,M,0
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,36,Philippines,B,1
25,Private,Some-college,10,Never-married,Sales,Not-in-family,,Female,40,United-States,C,0
51,Private,HS-grad,9,Separated,Adm-clerical,Other-relative,,Female,40,United-States,D,0
52,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,0
26,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,40,United-States,C,0
29,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,,Female,40,United-States,A,0
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,,Female,30,United-States,C,1
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,C,1
41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,30,Vietnam,D,0
49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,43,United-States,A,1
43,Private,HS-grad,9,Separated,Sales,Not-in-family,,Female,26,United-States,D,0
61,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,,Male,40,United-States,D,1
39,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,45,United-States,A,1
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,D,0
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,M,0
59,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,,Female,22,United-States,C,1
39,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,,Female,40,Poland,M,1
23,,Assoc-acdm,12,Married-civ-spouse,,Husband,,Male,20,United-States,A,0
51,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,,Female,50,United-States,M,0
32,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,B,1
46,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,C,0
18,Private,Some-college,10,Never-married,Sales,Own-child,,Female,25,United-States,A,0
19,,Some-college,10,Never-married,,Own-child,,Female,40,United-States,B,0
30,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,,Male,40,Ireland,C,0
25,Private,Masters,14,Never-married,Prof-specialty,Own-child,,Female,40,United-States,B,1
31,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,Female,50,United-States,C,0
58,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,60,United-States,M,1
18,Private,HS-grad,9,Never-married,Transport-moving,Own-child,,Male,25,United-States,D,0
26,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,,Male,40,,C,0
34,State-gov,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,20,China,B,0
66,State-gov,10th,6,Divorced,Sales,Not-in-family,Black,Female,40,United-States,M,0
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,42,United-States,C,0
52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,95,United-States,A,1
28,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,M,0
32,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,B,0
32,Private,HS-grad,9,Divorced,Craft-repair,Own-child,,Male,40,United-States,M,0
31,Private,7th-8th,4,Never-married,Craft-repair,Unmarried,,Male,40,United-States,M,0
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,60,United-States,B,0
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,44,United-States,C,0
46,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,,Male,58,United-States,B,0
58,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Unmarried,,Female,10,United-States,M,0
24,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,,Male,40,United-States,A,0
72,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,,Male,60,United-States,A,0
50,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,,Female,40,United-States,C,1
57,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,United-States,M,0
34,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,,Female,40,United-States,D,0
47,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,40,United-States,A,0
35,Self-emp-inc,Masters,14,Married-civ-spouse,Other-service,Husband,,Male,45,Mexico,D,1
36,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,,Male,48,United-States,D,1
38,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,,Female,40,United-States,A,0
47,Private,Bachelors,13,Widowed,Priv-house-serv,Unmarried,,Female,35,United-States,C,1
42,Private,Some-college,10,Separated,Sales,Unmarried,Black,Female,21,Haiti,D,0
24,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,,Male,40,United-States,C,0
25,Private,Masters,14,Never-married,Prof-specialty,Own-child,,Female,35,United-States,C,0
46,Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Not-in-family,,Female,50,,B,0
50,Local-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Laos,B,1
19,Private,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,25,United-States,C,0
19,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,15,United-States,A,0
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,,Female,40,United-States,B,0
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,United-States,A,1
31,Private,Some-college,10,Separated,Sales,Unmarried,Black,Female,40,United-States,M,0
43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Female,40,United-States,D,1
47,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,40,United-States,M,0
41,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,,Male,50,Mexico,D,0
57,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,United-States,D,0
48,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,,Male,45,United-States,D,0
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,45,United-States,D,1
